,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
4845,21.0,female,Associate,44227.0,0,RENT,5000.0,EDUCATION,12.99,0.11,4.0,596,Yes,0
4846,23.0,female,Associate,37371.0,2,RENT,5000.0,PERSONAL,14.17,0.13,3.0,711,No,1
4847,26.0,male,Associate,43996.0,4,RENT,5000.0,VENTURE,10.37,0.11,4.0,675,No,0
4848,23.0,female,High School,51358.0,2,MORTGAGE,5750.0,PERSONAL,13.57,0.11,3.0,581,Yes,0
4849,22.0,male,High School,36966.0,0,RENT,5000.0,DEBTCONSOLIDATION,14.54,0.14,4.0,646,No,1
4850,23.0,male,Master,44048.0,3,RENT,5000.0,EDUCATION,11.01,0.11,3.0,588,No,0
4851,23.0,male,Associate,44444.0,0,RENT,5000.0,DEBTCONSOLIDATION,6.17,0.11,2.0,612,Yes,0
4852,22.0,female,Associate,37022.0,0,RENT,5000.0,MEDICAL,17.43,0.14,2.0,636,No,1
4853,26.0,female,High School,51547.0,5,MORTGAGE,15000.0,MEDICAL,11.26,0.29,4.0,632,No,0
4854,23.0,male,Master,51478.0,0,OWN,4400.0,PERSONAL,11.89,0.09,4.0,695,No,0
4855,22.0,male,Associate,36814.0,0,RENT,5000.0,VENTURE,15.21,0.14,3.0,605,No,1
4856,24.0,male,High School,37192.0,3,RENT,5000.0,HOMEIMPROVEMENT,15.7,0.13,4.0,571,No,1
4857,22.0,male,Associate,44216.0,1,RENT,5000.0,MEDICAL,13.48,0.11,3.0,656,No,0
4858,23.0,female,Bachelor,44453.0,0,RENT,5000.0,MEDICAL,13.22,0.11,4.0,629,Yes,0
4859,23.0,male,Associate,44053.0,1,RENT,5000.0,EDUCATION,7.49,0.11,4.0,628,Yes,0
4860,22.0,female,Bachelor,51257.0,0,MORTGAGE,13000.0,EDUCATION,11.01,0.25,4.0,644,No,0
4861,25.0,female,Associate,51452.0,7,OWN,8000.0,HOMEIMPROVEMENT,9.63,0.16,2.0,656,No,0
4862,26.0,male,Master,44699.0,8,RENT,5000.0,VENTURE,12.84,0.11,4.0,605,No,0
4863,24.0,female,High School,44528.0,3,RENT,5000.0,DEBTCONSOLIDATION,6.03,0.11,3.0,647,Yes,0
4864,26.0,male,High School,44696.0,3,RENT,5000.0,MEDICAL,8.9,0.11,4.0,542,Yes,0
4865,25.0,male,High School,44742.0,2,RENT,5000.0,DEBTCONSOLIDATION,6.54,0.11,2.0,611,Yes,0
4866,22.0,male,Master,45169.0,0,RENT,5000.0,VENTURE,9.99,0.11,3.0,700,Yes,0
4867,23.0,female,Master,51348.0,0,MORTGAGE,5400.0,EDUCATION,11.78,0.11,4.0,678,No,0
4868,24.0,male,Bachelor,51325.0,3,OWN,7500.0,VENTURE,10.51,0.15,3.0,630,No,0
4869,22.0,male,High School,45317.0,3,RENT,5000.0,MEDICAL,5.42,0.11,2.0,682,No,0
4870,24.0,female,Associate,51531.0,2,MORTGAGE,2000.0,PERSONAL,11.28,0.04,2.0,593,Yes,0
4871,22.0,male,Associate,45008.0,3,RENT,5000.0,PERSONAL,10.65,0.11,4.0,551,Yes,0
4872,26.0,male,Bachelor,44136.0,2,MORTGAGE,5000.0,HOMEIMPROVEMENT,12.29,0.11,3.0,634,No,1
4873,22.0,female,Bachelor,45864.0,4,RENT,5000.0,PERSONAL,11.03,0.11,3.0,691,No,0
4874,26.0,male,High School,51463.0,6,MORTGAGE,15075.0,EDUCATION,12.92,0.29,2.0,697,Yes,0
4875,23.0,female,Bachelor,38816.0,3,RENT,5000.0,DEBTCONSOLIDATION,9.91,0.13,4.0,676,No,1
4876,23.0,male,Master,51287.0,0,OWN,5400.0,PERSONAL,11.01,0.11,2.0,686,Yes,0
4877,23.0,male,High School,51606.0,0,MORTGAGE,8500.0,EDUCATION,7.74,0.16,3.0,594,No,0
4878,23.0,male,High School,39532.0,0,RENT,5000.0,PERSONAL,9.91,0.13,3.0,673,No,1
4879,24.0,male,High School,46753.0,0,RENT,5000.0,MEDICAL,13.99,0.11,4.0,640,Yes,0
4880,23.0,female,Bachelor,39212.0,0,RENT,5000.0,HOMEIMPROVEMENT,11.01,0.13,4.0,735,No,1
4881,22.0,female,Associate,46709.0,0,RENT,5000.0,EDUCATION,7.29,0.11,3.0,604,Yes,0
4882,21.0,male,High School,46443.0,0,RENT,5000.0,EDUCATION,11.01,0.11,4.0,635,Yes,0
4883,23.0,female,Associate,51738.0,4,MORTGAGE,10000.0,EDUCATION,5.42,0.19,4.0,708,No,0
4884,23.0,female,Bachelor,46467.0,3,RENT,5000.0,MEDICAL,11.58,0.11,3.0,709,No,0
4885,25.0,male,Bachelor,39320.0,5,RENT,5000.0,EDUCATION,15.37,0.13,3.0,540,No,1
4886,23.0,male,Master,39188.0,0,RENT,5000.0,VENTURE,13.93,0.13,4.0,697,No,1
4887,23.0,male,Associate,46377.0,0,RENT,5000.0,VENTURE,6.91,0.11,2.0,595,Yes,0
4888,25.0,female,Master,51657.0,2,OWN,8000.0,HOMEIMPROVEMENT,6.62,0.15,4.0,660,No,0
4889,23.0,female,Associate,51638.0,3,MORTGAGE,5500.0,EDUCATION,12.73,0.11,3.0,684,No,0
4890,24.0,female,Associate,51748.0,0,MORTGAGE,8000.0,PERSONAL,12.84,0.15,2.0,645,No,0
4891,26.0,female,Associate,39391.0,3,RENT,5000.0,VENTURE,14.84,0.13,4.0,661,No,1
4892,21.0,male,Associate,46706.0,1,RENT,5000.0,PERSONAL,10.59,0.11,4.0,561,Yes,0
4893,25.0,male,High School,52041.0,4,MORTGAGE,8000.0,DEBTCONSOLIDATION,11.01,0.15,2.0,578,Yes,0
4894,24.0,male,Associate,46989.0,4,RENT,5000.0,MEDICAL,10.99,0.11,2.0,545,Yes,0
4895,24.0,female,Bachelor,47380.0,1,RENT,5000.0,DEBTCONSOLIDATION,11.14,0.11,3.0,636,Yes,0
4896,23.0,male,Bachelor,47663.0,0,RENT,5000.0,EDUCATION,12.69,0.1,3.0,697,No,0
4897,22.0,male,Associate,47564.0,0,RENT,5000.0,MEDICAL,6.99,0.11,2.0,619,Yes,0
4898,25.0,male,Associate,47496.0,1,RENT,5000.0,MEDICAL,7.49,0.11,4.0,653,No,0
4899,24.0,female,High School,40876.0,2,RENT,5000.0,MEDICAL,20.0,0.12,2.0,677,No,1
4900,24.0,female,High School,52026.0,0,MORTGAGE,4800.0,PERSONAL,7.51,0.09,2.0,602,No,0
4901,23.0,female,Bachelor,52062.0,1,MORTGAGE,7500.0,EDUCATION,8.49,0.14,3.0,623,No,0
4902,23.0,female,High School,52191.0,4,MORTGAGE,12600.0,EDUCATION,11.01,0.24,4.0,660,No,0
4903,25.0,male,Associate,51749.0,6,MORTGAGE,2000.0,EDUCATION,5.42,0.04,3.0,636,Yes,0
4904,24.0,male,Associate,51894.0,0,MORTGAGE,10000.0,DEBTCONSOLIDATION,13.8,0.19,2.0,582,Yes,0
4905,26.0,female,Bachelor,48785.0,4,RENT,5000.0,MEDICAL,7.74,0.1,3.0,553,Yes,0
4906,24.0,female,Associate,48690.0,0,RENT,5000.0,MEDICAL,14.22,0.1,4.0,582,Yes,0
4907,25.0,male,Bachelor,48905.0,2,RENT,5000.0,MEDICAL,6.92,0.1,3.0,563,Yes,0
4908,25.0,male,High School,49053.0,6,RENT,5000.0,DEBTCONSOLIDATION,13.72,0.1,2.0,656,Yes,0
4909,21.0,male,High School,41399.0,0,RENT,5000.0,PERSONAL,9.25,0.12,3.0,611,No,1
4910,23.0,male,Associate,42125.0,2,RENT,5000.0,PERSONAL,14.84,0.12,2.0,676,No,1
4911,24.0,female,Bachelor,41857.0,2,RENT,5000.0,HOMEIMPROVEMENT,14.96,0.12,2.0,618,No,1
4912,25.0,female,High School,49128.0,1,RENT,5000.0,VENTURE,12.87,0.1,2.0,622,No,0
4913,25.0,male,Bachelor,48904.0,3,RENT,5000.0,DEBTCONSOLIDATION,11.89,0.1,4.0,643,No,0
4914,23.0,male,Bachelor,48518.0,0,RENT,5000.0,PERSONAL,10.2,0.1,2.0,626,No,0
4915,24.0,female,Bachelor,41981.0,4,RENT,5000.0,VENTURE,12.92,0.12,4.0,675,No,1
4916,21.0,male,High School,51803.0,0,OTHER,7000.0,EDUCATION,14.61,0.14,2.0,565,No,0
4917,23.0,male,Bachelor,48937.0,0,RENT,5000.0,EDUCATION,12.42,0.1,4.0,624,Yes,0
4918,26.0,male,Associate,48997.0,4,RENT,5000.0,EDUCATION,9.91,0.1,3.0,598,No,0
4919,22.0,female,Bachelor,48874.0,0,RENT,5000.0,EDUCATION,8.9,0.1,2.0,639,Yes,0
4920,24.0,male,Bachelor,49029.0,2,RENT,5000.0,DEBTCONSOLIDATION,12.42,0.1,3.0,574,Yes,0
4921,25.0,male,Associate,52268.0,3,MORTGAGE,10000.0,MEDICAL,7.29,0.19,2.0,618,Yes,0
4922,21.0,male,Associate,48934.0,0,RENT,5000.0,VENTURE,5.79,0.1,2.0,598,Yes,0
4923,21.0,female,Bachelor,45101.0,0,MORTGAGE,1000.0,DEBTCONSOLIDATION,14.61,0.02,2.0,658,No,1
4924,22.0,female,Associate,41438.0,0,RENT,5000.0,PERSONAL,11.01,0.12,4.0,606,No,1
4925,24.0,male,Associate,49181.0,2,RENT,5000.0,MEDICAL,6.17,0.1,3.0,588,Yes,0
4926,21.0,female,Master,49020.0,0,RENT,5000.0,VENTURE,9.25,0.1,4.0,614,Yes,0
4927,24.0,male,Associate,41729.0,0,RENT,5000.0,EDUCATION,12.23,0.12,2.0,593,No,1
4928,25.0,male,Associate,52223.0,3,OWN,10000.0,EDUCATION,15.76,0.19,3.0,563,Yes,0
4929,22.0,female,Bachelor,48880.0,0,RENT,5000.0,EDUCATION,6.17,0.1,2.0,688,No,0
4930,23.0,male,High School,49237.0,5,RENT,5000.0,MEDICAL,11.01,0.1,3.0,690,Yes,0
4931,23.0,female,Master,52431.0,4,MORTGAGE,1000.0,EDUCATION,7.51,0.02,2.0,663,No,0
4932,22.0,female,Bachelor,42293.0,0,RENT,5000.0,DEBTCONSOLIDATION,12.73,0.12,3.0,591,No,1
4933,25.0,female,Master,49020.0,2,RENT,5000.0,DEBTCONSOLIDATION,11.36,0.1,4.0,709,No,0
4934,26.0,female,Bachelor,49009.0,1,RENT,5000.0,PERSONAL,13.11,0.1,3.0,537,Yes,0
4935,21.0,female,Associate,41630.0,1,RENT,5000.0,PERSONAL,14.59,0.12,4.0,643,No,1
4936,26.0,male,High School,49248.0,2,RENT,5000.0,MEDICAL,14.26,0.1,2.0,530,Yes,0
4937,22.0,male,Bachelor,52412.0,2,OWN,2000.0,EDUCATION,10.74,0.04,4.0,671,Yes,0
4938,23.0,male,Bachelor,52543.0,0,OWN,1000.0,MEDICAL,6.76,0.02,3.0,614,Yes,0
4939,26.0,male,Associate,49176.0,4,RENT,5000.0,DEBTCONSOLIDATION,9.45,0.1,3.0,624,No,0
4940,22.0,female,High School,48868.0,0,RENT,5000.0,MEDICAL,7.43,0.1,4.0,611,No,0
4941,25.0,male,Associate,52724.0,5,MORTGAGE,12000.0,HOMEIMPROVEMENT,6.17,0.23,4.0,664,No,0
4942,22.0,male,Bachelor,42369.0,0,RENT,5000.0,MEDICAL,16.89,0.12,3.0,604,No,1
4943,23.0,male,Master,52734.0,2,MORTGAGE,8500.0,VENTURE,11.01,0.16,4.0,640,No,0
4944,25.0,female,High School,42722.0,0,RENT,5000.0,PERSONAL,16.02,0.12,3.0,545,No,1
4945,22.0,female,Master,42442.0,0,RENT,5000.0,MEDICAL,15.21,0.12,2.0,617,No,1
4946,23.0,female,High School,50171.0,0,RENT,5000.0,EDUCATION,10.99,0.1,2.0,628,No,0
4947,22.0,female,High School,42684.0,0,RENT,5000.0,EDUCATION,15.96,0.12,4.0,616,No,1
4948,25.0,female,Bachelor,50020.0,2,RENT,5000.0,MEDICAL,11.71,0.1,2.0,695,No,0
4949,25.0,male,High School,52627.0,1,OWN,7200.0,VENTURE,14.11,0.14,4.0,662,Yes,0
4950,21.0,male,Bachelor,43096.0,0,RENT,5000.0,PERSONAL,14.79,0.12,2.0,610,No,1
4951,23.0,male,High School,50595.0,3,RENT,5000.0,EDUCATION,7.51,0.1,2.0,652,Yes,0
4952,22.0,male,Bachelor,49908.0,1,RENT,5000.0,VENTURE,11.01,0.1,2.0,692,No,0
4953,23.0,male,Bachelor,50381.0,0,RENT,5000.0,DEBTCONSOLIDATION,11.01,0.1,2.0,637,Yes,0
4954,25.0,female,Bachelor,43090.0,3,RENT,5000.0,HOMEIMPROVEMENT,14.96,0.12,3.0,633,No,1
4955,22.0,male,Bachelor,51360.0,0,RENT,5000.0,EDUCATION,8.9,0.1,4.0,636,Yes,0
4956,24.0,male,High School,52708.0,0,MORTGAGE,9500.0,DEBTCONSOLIDATION,6.62,0.18,2.0,666,No,0
4957,23.0,female,Master,52864.0,2,MORTGAGE,15600.0,VENTURE,11.01,0.3,4.0,720,No,0
4958,24.0,male,High School,51367.0,4,RENT,5000.0,VENTURE,10.99,0.1,4.0,569,Yes,0
4959,26.0,female,Bachelor,51879.0,2,RENT,5000.0,DEBTCONSOLIDATION,7.29,0.1,4.0,659,Yes,0
4960,22.0,male,High School,43786.0,0,RENT,5000.0,EDUCATION,12.68,0.11,4.0,584,No,1
4961,21.0,male,Master,52834.0,2,MORTGAGE,7000.0,PERSONAL,6.62,0.13,4.0,666,Yes,0
4962,22.0,male,Bachelor,52938.0,1,MORTGAGE,6600.0,PERSONAL,14.27,0.12,2.0,585,Yes,0
4963,22.0,female,High School,52541.0,1,MORTGAGE,2600.0,VENTURE,11.01,0.05,4.0,617,Yes,0
4964,22.0,female,Bachelor,52883.0,0,MORTGAGE,9000.0,EDUCATION,11.71,0.17,4.0,617,Yes,0
4965,24.0,male,Bachelor,51571.0,3,RENT,5000.0,MEDICAL,5.42,0.1,2.0,672,Yes,0
4966,22.0,male,Bachelor,52885.0,0,OWN,22800.0,VENTURE,12.69,0.43,2.0,627,No,0
4967,24.0,male,High School,52599.0,3,MORTGAGE,6000.0,MEDICAL,10.65,0.11,3.0,620,Yes,0
4968,22.0,male,Bachelor,44221.0,0,RENT,5000.0,MEDICAL,16.32,0.11,4.0,647,No,1
4969,24.0,female,Bachelor,52984.0,3,MORTGAGE,6000.0,MEDICAL,13.49,0.11,3.0,678,No,0
4970,26.0,male,High School,52116.0,6,MORTGAGE,15000.0,MEDICAL,11.99,0.29,2.0,626,Yes,0
4971,25.0,male,Associate,51359.0,1,RENT,5000.0,MEDICAL,7.51,0.1,3.0,558,Yes,0
4972,24.0,male,Bachelor,44046.0,2,RENT,5000.0,DEBTCONSOLIDATION,14.59,0.11,2.0,661,No,1
4973,22.0,female,Bachelor,51671.0,0,RENT,5000.0,MEDICAL,12.87,0.1,4.0,510,Yes,0
4974,24.0,female,Bachelor,52229.0,3,MORTGAGE,2500.0,HOMEIMPROVEMENT,13.49,0.05,4.0,615,No,0
4975,23.0,male,Bachelor,43841.0,1,RENT,5000.0,VENTURE,13.22,0.11,4.0,581,No,1
4976,23.0,male,Associate,52631.0,3,MORTGAGE,7200.0,DEBTCONSOLIDATION,10.59,0.14,3.0,675,No,0
4977,21.0,female,Bachelor,51140.0,2,RENT,5000.0,EDUCATION,9.32,0.1,4.0,652,No,0
4978,24.0,female,Bachelor,45404.0,5,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.01,0.22,2.0,668,No,1
4979,26.0,female,Bachelor,52541.0,3,MORTGAGE,8800.0,PERSONAL,5.42,0.17,3.0,638,Yes,0
4980,26.0,male,Associate,51207.0,5,RENT,5000.0,VENTURE,11.91,0.1,4.0,565,Yes,0
4981,23.0,female,High School,52558.0,2,MORTGAGE,3600.0,VENTURE,15.62,0.07,3.0,587,Yes,0
4982,22.0,male,Bachelor,52285.0,0,OWN,3500.0,VENTURE,11.49,0.07,3.0,607,Yes,0
4983,24.0,male,Associate,44646.0,3,RENT,5000.0,DEBTCONSOLIDATION,12.92,0.11,3.0,617,No,1
4984,25.0,female,Associate,51627.0,0,RENT,5000.0,EDUCATION,10.99,0.1,2.0,677,Yes,0
4985,22.0,male,Bachelor,52111.0,0,RENT,5000.0,DEBTCONSOLIDATION,12.42,0.1,4.0,653,No,0
4986,22.0,female,Bachelor,51683.0,4,RENT,5000.0,DEBTCONSOLIDATION,12.98,0.1,4.0,666,No,0
4987,24.0,female,High School,52666.0,3,RENT,5000.0,MEDICAL,7.14,0.09,4.0,650,Yes,0
4988,25.0,female,High School,52613.0,0,RENT,5000.0,DEBTCONSOLIDATION,10.38,0.1,2.0,549,Yes,0
4989,22.0,female,Associate,52777.0,0,MORTGAGE,6650.0,PERSONAL,10.37,0.13,3.0,558,Yes,0
4990,25.0,male,Bachelor,52743.0,2,RENT,5000.0,PERSONAL,7.51,0.09,3.0,644,No,0
4991,24.0,male,High School,45353.0,3,RENT,5000.0,MEDICAL,16.45,0.11,3.0,648,No,1
4992,22.0,male,Master,52898.0,2,OWN,7750.0,EDUCATION,7.66,0.15,2.0,682,No,0
4993,22.0,male,High School,53103.0,0,RENT,5000.0,EDUCATION,12.69,0.09,2.0,581,Yes,0
4994,24.0,male,Bachelor,52275.0,1,MORTGAGE,7000.0,MEDICAL,6.92,0.13,3.0,671,No,0
4995,24.0,female,Bachelor,52864.0,6,RENT,5000.0,EDUCATION,14.17,0.09,4.0,620,Yes,0
4996,23.0,male,Associate,52761.0,1,RENT,5000.0,MEDICAL,12.87,0.09,3.0,663,Yes,0
4997,26.0,male,Associate,53545.0,5,RENT,5000.0,MEDICAL,10.65,0.09,4.0,643,Yes,0
4998,22.0,male,Bachelor,46302.0,2,RENT,5000.0,MEDICAL,12.18,0.11,2.0,634,No,1
4999,22.0,male,Master,52761.0,0,MORTGAGE,4000.0,DEBTCONSOLIDATION,7.88,0.08,4.0,713,No,0
5000,26.0,male,Master,53638.0,3,RENT,5000.0,MEDICAL,8.9,0.09,3.0,666,Yes,0
5001,22.0,male,Associate,53962.0,0,RENT,5000.0,EDUCATION,8.9,0.09,3.0,699,No,0
5002,24.0,male,Master,47250.0,5,RENT,5000.0,MEDICAL,14.84,0.11,2.0,612,No,1
5003,22.0,female,Master,52640.0,0,MORTGAGE,5000.0,EDUCATION,7.14,0.09,2.0,499,Yes,0
5004,24.0,female,Associate,45048.0,1,MORTGAGE,6250.0,DEBTCONSOLIDATION,7.14,0.14,4.0,643,No,1
5005,22.0,female,Master,55412.0,0,RENT,5000.0,VENTURE,12.42,0.09,2.0,677,Yes,0
5006,22.0,female,Bachelor,52313.0,0,MORTGAGE,2000.0,EDUCATION,11.01,0.04,3.0,660,No,0
5007,22.0,female,High School,55201.0,0,RENT,5000.0,MEDICAL,9.91,0.09,3.0,603,No,0
5008,25.0,female,High School,52553.0,5,MORTGAGE,10000.0,DEBTCONSOLIDATION,7.88,0.19,3.0,525,Yes,0
5009,25.0,female,Bachelor,54884.0,4,RENT,5000.0,MEDICAL,11.01,0.09,4.0,655,Yes,0
5010,25.0,female,High School,52373.0,0,OWN,8000.0,VENTURE,7.14,0.15,4.0,620,No,0
5011,22.0,female,High School,52495.0,1,MORTGAGE,7000.0,MEDICAL,10.62,0.13,4.0,663,Yes,0
5012,24.0,male,High School,52801.0,4,MORTGAGE,11500.0,PERSONAL,7.88,0.22,2.0,660,No,0
5013,24.0,female,Bachelor,52508.0,1,MORTGAGE,9250.0,DEBTCONSOLIDATION,13.11,0.18,2.0,646,No,0
5014,24.0,male,Associate,48138.0,2,RENT,5000.0,DEBTCONSOLIDATION,16.77,0.1,3.0,545,No,1
5015,25.0,male,Associate,54962.0,0,RENT,5000.0,PERSONAL,10.74,0.09,4.0,575,No,0
5016,22.0,male,High School,54959.0,0,RENT,5000.0,PERSONAL,11.11,0.09,3.0,648,No,0
5017,23.0,male,Bachelor,52517.0,3,MORTGAGE,9800.0,DEBTCONSOLIDATION,8.59,0.19,2.0,676,Yes,0
5018,22.0,male,High School,47797.0,2,RENT,5000.0,MEDICAL,12.23,0.1,3.0,548,No,1
5019,24.0,male,High School,55063.0,0,RENT,5000.0,MEDICAL,7.88,0.09,3.0,588,Yes,0
5020,22.0,male,Master,54929.0,0,RENT,5000.0,EDUCATION,11.36,0.09,4.0,677,Yes,0
5021,22.0,female,Master,52474.0,0,OWN,6000.0,PERSONAL,7.74,0.11,4.0,644,No,0
5022,23.0,male,Bachelor,55032.0,0,RENT,5000.0,DEBTCONSOLIDATION,9.32,0.09,4.0,669,No,0
5023,23.0,female,Master,47631.0,0,RENT,5000.0,DEBTCONSOLIDATION,15.37,0.1,4.0,648,No,1
5024,24.0,female,Bachelor,55037.0,0,RENT,5000.0,MEDICAL,13.79,0.09,2.0,588,No,0
5025,25.0,female,High School,55241.0,0,RENT,5000.0,DEBTCONSOLIDATION,11.89,0.09,3.0,534,Yes,0
5026,23.0,male,Associate,54759.0,0,RENT,5000.0,EDUCATION,7.75,0.09,3.0,579,Yes,0
5027,25.0,female,High School,55949.0,0,RENT,5000.0,DEBTCONSOLIDATION,11.01,0.09,2.0,573,Yes,0
5028,23.0,male,High School,48610.0,4,RENT,5000.0,MEDICAL,14.84,0.1,2.0,577,No,1
5029,23.0,male,Associate,55704.0,0,RENT,5000.0,VENTURE,14.22,0.09,4.0,642,No,0
5030,23.0,female,High School,56321.0,2,RENT,5000.0,VENTURE,7.14,0.09,4.0,681,Yes,0
5031,24.0,male,High School,48815.0,4,RENT,5000.0,VENTURE,14.11,0.1,3.0,579,No,1
5032,26.0,female,High School,49252.0,5,RENT,5000.0,PERSONAL,15.99,0.1,2.0,664,No,1
5033,22.0,male,Bachelor,56368.0,0,RENT,5000.0,EDUCATION,7.88,0.09,2.0,683,Yes,0
5034,23.0,male,High School,52826.0,5,MORTGAGE,9000.0,PERSONAL,9.63,0.17,2.0,592,Yes,0
5035,24.0,male,Master,45342.0,0,MORTGAGE,8500.0,MEDICAL,12.53,0.19,2.0,604,No,1
5036,22.0,male,Bachelor,52775.0,0,MORTGAGE,8500.0,DEBTCONSOLIDATION,12.09,0.16,4.0,630,Yes,0
5037,22.0,female,Bachelor,56906.0,0,RENT,5000.0,VENTURE,10.37,0.09,4.0,537,Yes,0
5038,25.0,female,Associate,57140.0,5,RENT,5000.0,MEDICAL,6.76,0.09,3.0,638,No,0
5039,21.0,female,Associate,57432.0,0,RENT,5000.0,PERSONAL,9.32,0.09,3.0,565,Yes,0
5040,21.0,female,Bachelor,52576.0,0,MORTGAGE,11200.0,VENTURE,15.31,0.21,3.0,522,Yes,0
5041,24.0,male,High School,56969.0,1,RENT,5000.0,DEBTCONSOLIDATION,12.18,0.09,4.0,640,No,0
5042,25.0,female,Associate,57407.0,4,RENT,5000.0,MEDICAL,12.42,0.09,4.0,631,No,0
5043,23.0,female,Associate,57354.0,0,RENT,5000.0,VENTURE,8.9,0.09,2.0,556,Yes,0
5044,23.0,male,Bachelor,57308.0,1,RENT,5000.0,EDUCATION,9.99,0.09,3.0,599,Yes,0
5045,26.0,male,Bachelor,57838.0,4,RENT,5000.0,EDUCATION,7.14,0.09,4.0,593,Yes,0
5046,26.0,male,Associate,52721.0,2,OWN,17000.0,EDUCATION,13.49,0.32,2.0,628,No,0
5047,22.0,female,Bachelor,52872.0,0,MORTGAGE,8400.0,PERSONAL,16.77,0.16,4.0,646,Yes,0
5048,23.0,female,Associate,52860.0,0,MORTGAGE,10000.0,VENTURE,12.69,0.19,3.0,666,Yes,0
5049,23.0,male,High School,57614.0,0,RENT,5000.0,DEBTCONSOLIDATION,10.25,0.09,2.0,682,Yes,0
5050,23.0,male,Bachelor,57812.0,0,RENT,5000.0,MEDICAL,11.36,0.09,3.0,606,No,0
5051,24.0,female,High School,52913.0,6,MORTGAGE,6350.0,VENTURE,7.49,0.12,4.0,616,Yes,0
5052,25.0,male,Associate,50539.0,4,RENT,5000.0,EDUCATION,10.83,0.1,3.0,584,No,1
5053,25.0,female,Master,53212.0,3,MORTGAGE,3600.0,EDUCATION,14.79,0.07,2.0,690,Yes,0
5054,26.0,female,Bachelor,52988.0,2,MORTGAGE,6000.0,VENTURE,12.87,0.11,3.0,593,No,0
5055,26.0,male,Associate,51224.0,2,RENT,5000.0,PERSONAL,13.99,0.1,3.0,654,No,1
5056,22.0,female,Associate,58567.0,1,RENT,5000.0,VENTURE,6.99,0.09,2.0,591,Yes,0
5057,23.0,male,High School,45441.0,0,MORTGAGE,7000.0,HOMEIMPROVEMENT,10.59,0.15,2.0,617,No,1
5058,22.0,female,Master,52759.0,0,MORTGAGE,7975.0,VENTURE,7.49,0.15,2.0,651,Yes,0
5059,21.0,male,Bachelor,51315.0,0,RENT,5000.0,PERSONAL,11.01,0.1,4.0,696,No,1
5060,23.0,male,Bachelor,45202.0,1,MORTGAGE,4000.0,DEBTCONSOLIDATION,7.66,0.09,2.0,539,No,1
5061,23.0,female,High School,58650.0,4,RENT,5000.0,DEBTCONSOLIDATION,9.25,0.09,2.0,619,Yes,0
5062,24.0,male,High School,58599.0,4,RENT,5000.0,DEBTCONSOLIDATION,9.99,0.09,4.0,669,Yes,0
5063,23.0,male,Bachelor,58600.0,0,RENT,5000.0,DEBTCONSOLIDATION,6.17,0.09,4.0,665,Yes,0
5064,22.0,male,Master,58925.0,0,RENT,5000.0,PERSONAL,11.12,0.08,2.0,670,No,0
5065,24.0,male,High School,58772.0,0,RENT,5000.0,EDUCATION,13.11,0.09,4.0,525,Yes,0
5066,23.0,female,Master,51259.0,1,RENT,5000.0,DEBTCONSOLIDATION,11.01,0.1,2.0,557,No,1
5067,21.0,female,High School,45521.0,0,MORTGAGE,16800.0,MEDICAL,6.17,0.37,2.0,575,No,1
5068,22.0,female,Bachelor,52767.0,2,MORTGAGE,11000.0,PERSONAL,5.42,0.21,2.0,646,Yes,0
5069,24.0,male,Associate,52942.0,6,MORTGAGE,16000.0,HOMEIMPROVEMENT,11.01,0.3,2.0,688,Yes,0
5070,22.0,female,Bachelor,58456.0,0,RENT,5000.0,VENTURE,11.01,0.09,2.0,582,Yes,0
5071,23.0,female,High School,52730.0,0,OWN,13000.0,VENTURE,15.95,0.25,2.0,601,Yes,0
5072,23.0,male,High School,52675.0,0,OWN,2000.0,EDUCATION,14.35,0.04,4.0,640,No,0
5073,24.0,female,High School,45585.0,0,MORTGAGE,8000.0,MEDICAL,7.88,0.18,4.0,599,No,1
5074,24.0,female,Bachelor,58338.0,2,RENT,5000.0,EDUCATION,11.89,0.09,2.0,636,Yes,0
5075,22.0,female,Associate,52768.0,1,MORTGAGE,6000.0,VENTURE,7.51,0.11,3.0,654,No,0
5076,26.0,male,Bachelor,45586.0,3,MORTGAGE,16000.0,DEBTCONSOLIDATION,13.11,0.35,2.0,664,No,1
5077,22.0,male,High School,58481.0,0,RENT,5000.0,DEBTCONSOLIDATION,11.89,0.09,4.0,625,No,0
5078,25.0,female,Associate,58522.0,3,RENT,5000.0,PERSONAL,9.63,0.09,3.0,632,Yes,0
5079,23.0,male,Bachelor,58506.0,0,RENT,5000.0,VENTURE,8.7,0.09,3.0,668,No,0
5080,22.0,male,High School,58627.0,0,RENT,5000.0,MEDICAL,11.36,0.09,4.0,651,No,0
5081,26.0,male,Associate,52889.0,4,MORTGAGE,2500.0,HOMEIMPROVEMENT,9.88,0.05,4.0,673,No,0
5082,24.0,male,Associate,58895.0,1,RENT,5000.0,MEDICAL,10.38,0.08,2.0,621,No,0
5083,24.0,male,Bachelor,53030.0,0,MORTGAGE,10000.0,HOMEIMPROVEMENT,14.26,0.19,4.0,683,No,0
5084,25.0,male,Associate,52573.0,3,OWN,13800.0,VENTURE,11.48,0.26,2.0,598,Yes,0
